Date,High,Low,Open,Close,Volume,tweets,google_trends,profitability
2018-12-12,3534.22857953,3413.48135271,3421.4583733000004,3486.95014412,4139364828.9522295,21876.0,38.696,0.152
2018-12-13,3489.73939494,3298.13196161,3487.87935755,3313.67725772,4343372456.24872,21792.0,40.475,0.16699999999999998
2018-12-14,3329.55602092,3206.54229103,3311.75191371,3242.48476281,4372763663.291511,24445.0,43.602,0.153
2018-12-15,3275.37782696,3191.30356157,3243.99754038,3236.76164502,3551763561.3803897,18577.0,38.208,0.145
2018-12-16,3305.75310795,3233.81979097,3236.2747733,3252.83902595,3744248994.37924,19526.0,36.314,0.131
2018-12-17,3597.9178884999997,3253.12299273,3253.12299273,3545.86476058,5409247918.11952,24940.0,44.181000000000004,0.18600000000000003
2018-12-18,3701.34942887,3487.16920219,3544.76156472,3696.05912776,5911325472.511829,25600.0,43.153,0.134
2018-12-19,3949.32295089,3687.23002226,3706.82484989,3745.95076478,6810689118.779679,26446.0,47.327,0.209
2018-12-20,4191.22870639,3728.97463571,3742.19518335,4134.44120304,8927129279.04703,24630.0,48.913999999999994,0.18899999999999997
2018-12-21,4198.42957996,3850.94616856,4133.703587,3896.54371704,7206015706.475591,22143.0,43.645,0.209
2018-12-22,4014.18251388,3855.73893391,3898.08367671,4014.18251388,5605823232.5442705,17737.0,36.333,0.218
2018-12-23,4085.72358463,3976.4057328000004,4020.99467354,3998.98034184,6151275489.92045,17701.0,36.116,0.2
2018-12-24,4271.79245,4000.33178206,4000.33178206,4078.59919478,7240968501.10825,21198.0,41.168,0.18600000000000003
2018-12-25,4089.56159334,3760.02039224,4081.03047102,3815.49060966,6158207293.44091,18394.0,38.724000000000004,0.196
2018-12-26,3893.35973112,3769.86381605,3819.66669066,3857.29751969,5326547918.2356,19107.0,37.079,0.191
2018-12-27,3874.41687968,3645.44843766,3854.68857317,3654.83353854,5130222366.470921,19522.0,38.225,0.19399999999999998
2018-12-28,3956.13609361,3642.63210325,3653.13192864,3923.91859424,5631554348.35522,20589.0,38.309,0.185
2018-12-29,3963.75880829,3820.40868219,3932.49180904,3820.40868219,4991655917.4825,19252.0,34.657,0.166
2018-12-30,3901.9090156999996,3797.21912198,3822.38483485,3865.95257679,4770578574.97409,18295.0,31.836,0.22
2018-12-31,3868.74298842,3725.86749335,3866.83899926,3742.70033544,4661840806.32313,18611.0,31.275,0.166
2019-01-01,3850.91376479,3707.23130258,3746.71338747,3843.51996727,4324200990.19464,17069.0,31.318,0.17300000000000001
2019-01-02,3947.9812729,3817.40949569,3849.21640853,3943.40933686,5244856835.70851,18830.0,35.638000000000005,0.16899999999999998
2019-01-03,3935.68513083,3826.22287069,3931.04863841,3836.74131867,4530215218.840179,26754.0,36.12,0.183
2019-01-04,3865.93453193,3783.8536653000006,3832.03996811,3857.71761887,4847965467.09122,21139.0,35.510999999999996,0.166
2019-01-05,3904.90309592,3836.90012599,3851.97396457,3845.19446017,5137609823.75761,20096.0,29.151999999999997,0.17
2019-01-06,4093.29744447,3826.51306238,3836.51915828,4076.63268458,5597027439.59745,18883.0,31.654,0.172
2019-01-07,4092.61343706,4020.89395079,4078.58505461,4025.24828708,5228625637.093821,20476.0,37.173,0.179
2019-01-08,4109.02106516,3996.95525626,4028.47207166,4030.84799935,5306593305.067229,19387.0,33.179,0.198
2019-01-09,4068.40358144,4022.66280883,4031.55201569,4035.29636921,5115905224.62691,21237.0,33.957,0.188
2019-01-10,4064.06655088,3659.17453883,4034.41144545,3678.92468128,6874143795.71863,20948.0,38.559,0.165
2019-01-11,3713.88184691,3653.06980474,3674.01543102,3687.3654818000005,5538712864.65637,19317.0,34.92,0.16
2019-01-12,3698.9783488000007,3653.81085703,3686.97309735,3661.30098975,4778170882.56059,16138.0,30.058000000000003,0.153
2019-01-13,3674.75998688,3544.92722821,3658.86811698,3552.95306759,4681302465.81578,16041.0,30.026,0.168
2019-01-14,3727.83629128,3552.28515158,3557.31113168,3706.05222041,5651384489.83351,19018.0,32.963,0.161
2019-01-15,3720.15341533,3619.94912664,3704.21630768,3630.67522467,5537192301.96239,18363.0,31.546,0.14400000000000002
2019-01-16,3685.77705953,3624.67338834,3631.5098712,3655.00688578,5394457144.65099,18790.0,30.686,0.16
2019-01-17,3680.13601133,3621.96099215,3651.87098588,3678.56397636,5464420383.38187,21544.0,30.103,0.153
2019-01-18,3682.52000204,3637.08086521,3677.99058389,3657.83943502,5002961726.8303,19125.0,28.987,0.168
2019-01-19,3758.53352345,3652.37783507,3652.37783507,3728.56836493,5955691379.94133,16923.0,26.268,0.158
2019-01-20,3743.38797121,3583.01948596,3725.44612463,3601.0135915,5582489559.53197,17285.0,25.537,0.157
2019-01-21,3608.84084892,3558.53714829,3600.37273885,3576.03243928,5004347059.445971,18571.0,28.514,0.159
2019-01-22,3620.74655094,3539.72132372,3575.08123989,3604.57705248,5313623556.00702,18601.0,28.155,0.142
2019-01-23,3623.06775216,3565.31403323,3605.55702187,3585.12306636,5433755648.65326,19434.0,27.432,0.156
2019-01-24,3616.08741447,3569.09284671,3584.5003014,3600.86550122,5262869046.43655,19994.0,28.549,0.174
2019-01-25,3612.92766233,3575.59733314,3607.3903840999997,3599.7658879,5265847538.53257,17787.0,27.433000000000003,0.14
2019-01-26,3654.93319305,3593.34583728,3599.7153629,3602.46043861,5098183234.66414,16307.0,24.778000000000002,0.168
2019-01-27,3612.67142766,3567.24575778,3604.68726747,3583.96576317,5570752966.31456,14794.0,24.639,0.142
2019-01-28,3586.75087826,3439.23300929,3584.28327917,3470.45054223,6908930483.466371,19069.0,31.15,0.152
2019-01-29,3476.06536415,3400.81972619,3468.87015541,3448.11702209,5897159492.96958,19242.0,30.398000000000003,0.155
2019-01-30,3495.1748876,3429.38794807,3443.89706175,3486.18175093,5955112626.75721,19785.0,28.51,0.13699999999999998
2019-01-31,3504.80488538,3447.91581548,3485.40928952,3457.79274724,5831198270.86504,20616.0,28.118000000000002,0.16899999999999998
2019-02-01,3501.95413455,3431.59149165,3460.54712403,3487.94538683,5422926707.35329,14658.0,26.961,0.156
2019-02-02,3523.28733174,3467.57468262,3484.62588008,3521.06078726,5071623600.96582,15728.0,24.926,0.138
2019-02-03,3521.38822007,3447.92431416,3516.13956776,3464.01332586,5043937583.94819,15208.0,23.495,0.15
2019-02-04,3476.22377768,3442.5869204000005,3467.2116661,3459.15414635,5332718886.30653,18658.0,29.666999999999998,0.151
2019-02-05,3478.14811641,3451.93695191,3454.9508136,3466.35743916,5227549544.8948,19792.0,33.781,0.151
2019-02-06,3469.09170088,3398.56538208,3469.09170088,3413.7677182999996,5482196037.614861,20673.0,32.133,0.155
2019-02-07,3427.94560955,3394.21860755,3414.92953864,3399.47164359,5004962682.80801,18834.0,30.561999999999998,0.152
2019-02-08,3695.61397521,3391.02375248,3401.37643333,3666.78035061,7735623101.05035,20304.0,31.625,0.14300000000000002
2019-02-09,3679.94151048,3646.55933455,3671.58595682,3671.20370545,6158833644.65178,18400.0,29.973000000000003,0.154
2019-02-10,3695.03601276,3640.97995463,3673.20153682,3690.18824383,6282256902.9225,15294.0,26.703000000000003,0.155
2019-02-11,3695.61303928,3642.28773261,3695.61303928,3648.43062774,6277056433.57185,17137.0,28.264,0.152
2019-02-12,3668.58683348,3618.55692543,3642.75185939,3653.52864497,6480384531.73272,18536.0,28.337,0.142
2019-02-13,3669.74651062,3617.2464284999996,3653.60399078,3632.07060268,6438903822.53137,19037.0,27.599,0.17600000000000002
2019-02-14,3646.25659694,3607.69780014,3631.17019256,3616.88097021,6271044417.92334,20146.0,27.075,0.133
2019-02-15,3647.7950639,3608.20643294,3617.36836687,3620.81075285,6091952230.58605,17973.0,25.999000000000002,0.145
2019-02-16,3652.84126709,3615.27026725,3615.27026725,3629.78749138,5934744051.69985,14503.0,24.820999999999998,0.174
2019-02-17,3680.53728847,3619.18213016,3633.35947964,3673.83629289,7039512502.6247,15013.0,24.160999999999998,0.146
2019-02-18,3936.66500089,3669.98232379,3671.36998898,3915.71447331,9908216640.364859,20088.0,33.736,0.156
2019-02-19,4010.87942178,3908.15296756,3911.66152075,3947.09440657,9933626654.81582,20657.0,35.28,0.165
2019-02-20,4000.48629461,3926.24692473,3946.68498546,3999.82050882,8693373948.00982,19783.0,32.853,0.16
2019-02-21,4010.009483,3940.10818712,4000.25678662,3954.1182433,7775128102.44287,18673.0,31.232,0.15
2019-02-22,4006.53838667,3950.81642747,3952.4063736999997,4005.52660406,7826525254.378791,18990.0,29.979,0.198
2019-02-23,4166.28616128,3968.72669838,3998.91627262,4142.52692999,8922258315.77183,17467.0,30.331,0.151
2019-02-24,4210.64175454,3793.70900544,4145.45786231,3810.42743065,10794227451.2229,19043.0,36.812,0.17
2019-02-25,3913.70726513,3807.00244566,3807.00244566,3882.69629339,9318796066.6747,18557.0,31.877,0.162
2019-02-26,3891.57896247,3837.98643789,3878.6973183,3854.35793575,7931218996.384029,18337.0,29.669,0.17600000000000002
2019-02-27,3888.80258758,3787.05877702,3857.47978186,3851.04747978,8301309684.135329,17989.0,27.904,0.163
2019-02-28,3906.0584282,3845.82138085,3848.2620255,3854.78528208,8399767798.457041,17668.0,27.635,0.155
2019-03-01,3907.79548566,3851.69234979,3853.75713203,3859.58375221,7661247975.11185,16498.0,26.61,0.159
2019-03-02,3874.60748448,3832.12797211,3855.31822217,3864.41510673,7578786075.610391,14475.0,24.583000000000002,0.146
2019-03-03,3875.48371414,3836.90573367,3862.26616642,3847.17569934,7253558152.321779,14176.0,24.289,0.16699999999999998
2019-03-04,3867.38181147,3733.74966077,3845.09155774,3761.55701842,9029175787.94408,17545.0,27.275,0.15
2019-03-05,3903.91675352,3745.18318172,3759.83244114,3896.37502308,10174126414.5332,18838.0,28.705,0.171
2019-03-06,3919.51051824,3871.46059394,3897.08106256,3903.9425831999993,9175291528.51699,18028.0,28.405,0.153
2019-03-07,3939.37339556,3894.11295638,3903.3847998000006,3911.4842891000003,9584165518.675291,18488.0,27.574,0.16399999999999998
2019-03-08,3950.43223806,3875.22842393,3913.22593587,3901.13162355,10638638944.001,17183.0,26.250999999999998,0.16899999999999998
2019-03-09,3987.23778458,3892.39046739,3894.55252613,3963.31374243,10796103518.2198,17366.0,25.93,0.166
2019-03-10,3966.1742331999994,3924.38105934,3966.1742331999994,3951.59982769,9713267606.58481,15841.0,24.944000000000003,0.15
2019-03-11,3966.38473672,3889.23913266,3953.74017402,3905.22731979,10125901902.7266,18186.0,26.497,0.17600000000000002
2019-03-12,3926.88908293,3863.55909997,3903.75829416,3909.15620907,9809887079.436892,19917.0,26.521,0.161
2019-03-13,3926.59772853,3891.90419153,3913.047443,3906.71716859,9469184841.22373,18492.0,25.691999999999997,0.159
2019-03-14,3946.50428698,3901.2968769,3905.57699911,3924.369118,10480789569.5861,20023.0,24.705,0.184
2019-03-15,3968.54286634,3914.01535654,3926.66323109,3960.91118728,9394210604.857521,20206.0,24.522,0.153
2019-03-16,4077.03628216,3961.6575267,3963.90011952,4048.72590374,9856166973.209558,17435.0,25.322,0.177
2019-03-17,4054.12201368,4006.41114819,4047.71957111,4025.22897966,8221625399.65813,15347.0,24.261999999999997,0.14800000000000002
2019-03-18,4071.55673145,4009.11722623,4029.96845808,4032.50738522,9646954186.20681,18737.0,27.058000000000003,0.187
2019-03-19,4082.21601126,4023.81254521,4032.69200717,4071.19020004,9344919956.26907,18727.0,28.929000000000002,0.16899999999999998
2019-03-20,4089.46189246,4031.11074047,4070.7940175,4087.47629856,10175916388.2762,19248.0,29.28,0.16699999999999998
2019-03-21,4097.35995254,4005.15127452,4083.95389256,4029.32690706,10831212661.6887,19423.0,29.565,0.163
2019-03-22,4053.90667736,4021.54243412,4028.51456305,4023.96816173,9252935969.11583,16970.0,26.6,0.168
2019-03-23,4049.88248617,4015.96469723,4022.71330744,4035.82635079,9578850549.20952,15265.0,24.055,0.16
2019-03-24,4040.69962534,4006.19284731,4035.16354472,4022.1682822,9144851064.99816,13501.0,23.095,0.153
2019-03-25,4038.84089385,3934.03136241,4024.11267975,3963.07065416,10359818882.7206,17740.0,25.583000000000002,0.166
2019-03-26,3985.08080287,3944.75317214,3969.22885592,3985.08080287,10707678814.874,17060.0,25.845,0.145
2019-03-27,4087.06622992,3977.81046621,3984.24481868,4087.06622992,10897131934.1801,18796.0,28.596,0.17
2019-03-28,4094.90217427,4040.26644055,4087.584591,4069.10714977,9353915899.018291,19331.0,26.816,0.166
2019-03-29,4113.50083216,4034.09716136,4068.29989093,4098.37454059,10918665556.7509,19794.0,27.616,0.163
2019-03-30,4296.806650199999,4053.90965067,4092.13616358,4106.66008466,9732688060.4259,16862.0,23.984,0.156
2019-03-31,4113.02361297,4094.10084931,4105.45617673,4105.40429618,9045122442.86547,13999.0,23.026,0.174
2019-04-01,4164.95332383,4096.90125463,4105.36242087,4158.18307045,10157794170.601,19381.0,29.16,0.161
2019-04-02,4905.95443266,4155.31667828,4156.91964324,4879.87782845,21315047816.2034,31271.0,64.98899999999999,0.214
2019-04-03,5307.00360895,4876.62131112,4879.95813337,4973.02181522,22899891582.3906,27604.0,68.235,0.204
2019-04-04,5063.1597258,4836.79382246,4971.30774104,4922.79878778,18251810239.6095,19138.0,49.695,0.212
2019-04-05,5053.50997402,4919.49163361,4922.80611783,5036.68110011,16837325387.2428,21242.0,40.256,0.215
2019-04-06,5205.82193076,4992.22200103,5036.79302365,5059.81718799,16929795193.6879,18512.0,34.211,0.192
2019-04-07,5235.1864351,5050.41230153,5062.79376134,5198.89699014,16655416140.2699,18379.0,35.299,0.222
2019-04-08,5318.83648777,5148.21181354,5199.83537777,5289.77104039,17154113634.3214,21850.0,42.388000000000005,0.222
2019-04-09,5289.91798137,5167.41905834,5289.91798137,5204.95837847,14722104361.4039,21506.0,38.846,0.2
2019-04-10,5421.65146794,5193.38250879,5204.10530845,5324.5518687,15504590933.2653,20630.0,38.330999999999996,0.23
2019-04-11,5354.22546556,5017.29640976,5325.08155529,5064.48767243,16555616019.1146,19646.0,39.654,0.21899999999999997
2019-04-12,5103.27440858,4955.85259984,5061.20088735,5089.53891201,13675206312.4982,19211.0,34.93,0.205
2019-04-13,5127.12209428,5061.58936959,5088.84997329,5096.58656276,10823289598.3117,14753.0,29.061,0.19899999999999998
2019-04-14,5184.01606396,5053.56858614,5095.75863359,5167.72236684,10391952498.0296,15018.0,28.926,0.19
2019-04-15,5196.60679923,5024.06937381,5167.32198286,5067.10847228,12290155060.9227,21915.0,33.819,0.24
2019-04-16,5238.9452381,5055.19496077,5066.57760057,5235.55941893,11618660197.331001,20162.0,34.641999999999996,0.204
2019-04-17,5274.27555335,5219.20559934,5236.13523984,5251.93818854,12438480676.6085,18090.0,34.818000000000005,0.21
2019-04-18,5319.98611387,5250.50665911,5251.48069196,5298.38569881,13256489918.0909,17682.0,32.63,0.22699999999999998
2019-04-19,5336.68000293,5233.33520521,5298.15452927,5303.81261613,13780238655.1805,18120.0,32.176,0.212
2019-04-20,5358.49049306,5295.87771212,5304.1605399,5337.8861323,13169647522.1762,17709.0,30.735,0.19899999999999998
2019-04-21,5359.92503038,5257.33953186,5335.87896599,5314.5314532,13731844222.8199,17222.0,29.825,0.22699999999999998
2019-04-22,5422.68742206,5280.27672867,5312.49464201,5399.36541009,14601631647.9961,17408.0,33.416,0.19899999999999998
2019-04-23,5633.80205461,5389.40888788,5399.36570489,5572.36206051,15867308107.9804,22296.0,43.762,0.21899999999999997
2019-04-24,5642.04459312,5418.26332858,5571.50817669,5464.86664182,17048033399.0899,19743.0,38.506,0.271
2019-04-25,5542.23830474,5181.33901806,5466.52427676,5210.51555862,15330283408.0494,19506.0,36.393,0.21100000000000002
2019-04-26,5383.63441532,5177.36851375,5210.30491981,5279.34821147,16812108039.6273,21070.0,37.414,0.221
2019-04-27,5310.75014488,5233.63572083,5279.47114181,5268.29106346,13111274675.1063,16710.0,29.119,0.192
2019-04-28,5326.23201477,5255.68374555,5271.74639378,5285.13900822,12819992055.6275,17580.0,27.714000000000002,0.245
2019-04-29,5311.27468235,5216.48796096,5284.85852173,5247.35253746,13735490672.3168,20448.0,30.926,0.213
2019-04-30,5363.25752308,5224.18984511,5247.72588172,5350.72669668,13878964573.7961,21581.0,30.441999999999997,0.19899999999999998
2019-05-01,5418.004045000001,5347.6461061,5350.91450555,5402.69709069,13679528236.4505,20851.0,30.521,0.233
2019-05-02,5522.26255673,5394.21751696,5402.42286531,5505.28367176,14644460907.0129,22445.0,32.141999999999996,0.23399999999999999
2019-05-03,5865.88207851,5490.2018628999995,5505.55237976,5768.28940693,18720780005.7302,24485.0,40.868,0.212
2019-05-04,5886.893499399999,5645.46932165,5769.20253322,5831.16747167,17567780765.6085,17068.0,34.809,0.204
2019-05-05,5833.86291815,5708.03512399,5831.06846097,5795.70842926,14808830722.9304,16535.0,34.494,0.22899999999999998
2019-05-06,5802.95753492,5653.68761092,5791.69326658,5746.80700343,15737171804.1755,17404.0,35.347,0.24
2019-05-07,5988.17834158,5741.39591074,5745.59904909,5829.50151628,18026409032.5876,23358.0,40.915,0.213
2019-05-08,5989.98114696,5794.71564865,5849.48135039,5982.45732286,15320605299.5998,21963.0,41.782,0.251
2019-05-09,6183.03929388,5982.31627033,5982.31627033,6174.52868876,16784645410.7955,23754.0,46.364,0.249
2019-05-10,6434.61766164,6161.51907243,6175.82273778,6378.8489737,19419875367.6122,26998.0,50.085,0.231
2019-05-11,7333.00312262,6375.69861161,6379.66690526,7204.77169716,28867562329.2995,28634.0,64.238,0.27399999999999997
2019-05-12,7503.87183327,6815.77092608,7203.50752166,6972.37152291,27773333679.6781,24282.0,66.938,0.312
2019-05-13,8047.41300187,6898.2824267000005,6971.17820581,7814.91513992,28677672181.4518,30708.0,76.832,0.3
2019-05-14,8268.71267944,7696.39104325,7807.88444936,7994.41615632,32031452226.8167,30481.0,89.97399999999999,0.298
2019-05-15,8216.42381116,7899.10688404,7989.37450547,8205.16749484,28344112919.5707,26417.0,73.578,0.331
2019-05-16,8320.82435452,7729.60838515,8194.50090343,7884.90929094,33167197581.0209,25357.0,68.45,0.327
2019-05-17,7929.14555093,7038.12453946,7886.92599261,7343.89571659,30066644905.1297,24758.0,67.824,0.307
2019-05-18,7447.271740800001,7251.50451112,7341.66441915,7271.20790408,21354286561.9857,21030.0,50.718,0.301
2019-05-19,8261.94116696,7267.96301884,7267.96301884,8197.68969114,25902422039.648,23521.0,55.758,0.325
2019-05-20,8200.96799673,7678.78158711,8196.92393539,7978.30907244,23843404339.5117,26986.0,57.863,0.301
2019-05-21,8062.16804044,7843.33978307,7977.96936984,7963.32777911,25127245056.398,26690.0,55.133,0.336
2019-05-22,7997.61243859,7615.98748467,7956.29214912,7680.06654589,24719473174.9693,28228.0,51.77,0.344
2019-05-23,7943.79138993,7533.196693000001,7677.26883391,7881.84672105,24457107820.1032,23030.0,48.216,0.292
2019-05-24,8140.71991773,7824.44888684,7881.6953208,7987.37156583,25919126990.992996,24832.0,47.382,0.33299999999999996
2019-05-25,8117.92594496,7965.97621163,7991.88503911,8052.54385907,22256813106.5725,21858.0,42.77,0.29100000000000004
2019-05-26,8687.52079924,7924.67019111,8055.20591925,8673.21603511,26677970091.4978,24478.0,45.266999999999996,0.34600000000000003
2019-05-27,8907.17444077,8668.70492015,8674.07240318,8805.778376600001,27949839563.9382,28581.0,65.33800000000001,0.365
2019-05-28,8807.01613958,8634.72130428,8802.75819975,8719.9617362,24226919266.6635,26446.0,57.648,0.355
2019-05-29,8755.85207898,8482.72893785,8718.59132866,8659.48775584,23473479966.1112,25021.0,52.838,0.365
2019-05-30,9008.31456846,8221.27336604,8661.76050606,8319.47222898,29246528551.201,27798.0,55.846000000000004,0.331
2019-05-31,8586.65937818,8172.55084356,8320.28637611,8574.50164907,25365190957.3896,23693.0,53.24100000000001,0.273
2019-06-01,8625.60025901,8481.57822194,8573.83972489,8564.01647182,22488303543.9471,18033.0,45.25899999999999,0.341
2019-06-02,8809.30399136,8561.23513935,8565.47326214,8742.95810038,20266216022.1639,17800.0,43.354,0.305
2019-06-03,8743.50012386,8204.18581516,8741.74721596,8208.99482964,22004511436.0117,21639.0,47.52,0.306
2019-06-04,8210.98582388,7564.48860353,8210.98582388,7707.77077085,24609731548.7902,22663.0,55.299,0.33899999999999997
2019-06-05,7901.8489052,7668.668700300001,7704.34318039,7824.23153913,21760923463.0297,20976.0,47.501999999999995,0.278
2019-06-06,7937.34087946,7571.47097209,7819.63337781,7822.02338228,19474611077.3689,18986.0,43.909,0.273
2019-06-07,8126.15348327,7788.3733918,7826.90126518,8043.95135807,19141423230.7911,18556.0,44.687,0.293
2019-06-08,8076.89110147,7837.61096128,8036.774936,7954.12772355,16522722809.9052,16193.0,37.728,0.25
2019-06-09,7975.97432619,7583.21971271,7949.67470562,7688.07711075,16610726547.0477,14067.0,37.548,0.28
2019-06-10,8031.90989621,7586.73084679,7692.28467885,8000.32982299,18689275117.4736,16525.0,40.481,0.28300000000000003
2019-06-11,8026.3942184,7772.80393035,8004.24354228,7927.71435114,17107279931.9857,16251.0,40.996,0.28300000000000003
2019-06-12,8196.64825685,7862.3597896,7925.43410401,8145.85747373,19034432883.3832,16268.0,41.379,0.268
2019-06-13,8311.56742951,8087.06116595,8145.54523047,8230.92383068,18669407147.4338,17035.0,41.0,0.311
2019-06-14,8710.63642127,8183.39293312,8230.89877378,8693.83281543,19831162905.968998,18696.0,44.847,0.321
2019-06-15,8859.12746691,8618.39596373,8689.74641372,8838.37523367,18371033226.454,16573.0,44.596000000000004,0.26899999999999996
2019-06-16,9335.86694232,8814.55645906,8841.44078361,8994.48801293,23348550310.9672,22492.0,55.303999999999995,0.308
2019-06-17,9416.40744016,8988.92370914,8988.92370914,9320.35218253,15562951918.8338,20646.0,59.077,0.34299999999999997
2019-06-18,9348.37442796,9004.90174624,9335.46690152,9081.76285149,15848210535.5012,21527.0,59.827,0.35700000000000004
2019-06-19,9299.62104446,9070.39599386,9078.72760253,9273.52176614,15546809946.0294,18490.0,51.06399999999999,0.35
2019-06-20,9594.42027595,9232.48426293,9273.06078283,9527.16035008,17846823783.9018,22820.0,51.443999999999996,0.29100000000000004
2019-06-21,10144.5567168,9525.07460809,9525.07460809,10144.5567168,20624008643.439,27828.0,65.74600000000001,0.348
2019-06-22,11157.345516399999,10107.0352041,10175.923956100001,10701.691013,29995204860.6379,39374.0,103.588,0.396
2019-06-23,11246.1441834,10556.095932,10696.6909289,10855.3710156,20998326501.9612,24127.0,72.57300000000001,0.413
2019-06-24,11065.896017799998,10610.4280819,10853.7438384,11011.1024485,19271652364.8505,25892.0,74.678,0.39
2019-06-25,11790.916533,11007.2020736,11007.2020736,11790.916533,24879684533.0455,27019.0,85.28200000000001,0.365
2019-06-26,13796.489080700001,11755.597775,11778.5811328,13016.2317442,45105733173.1893,41687.0,150.505,0.498
2019-06-27,13311.144304899999,10491.8523044,13017.124866799999,11182.8062855,39977475222.6314,30175.0,125.666,0.384
2019-06-28,12445.1752203,10914.4948615,11162.167825499999,12407.331998,35087757765.864,27588.0,94.31299999999999,0.42700000000000005
2019-06-29,12400.910221,11508.3784271,12400.7636934,11959.3709764,29923961127.7756,21149.0,71.811,0.396
2019-06-30,12178.383359799998,10799.0085788,11931.990728,10817.1555981,27256473494.4706,17663.0,63.698,0.37
2019-07-01,11206.439860600001,10089.314373899999,10796.930618299999,10583.1345195,29378589324.4453,23124.0,72.71,0.349
2019-07-02,10912.188615899999,9737.88454398,10588.683694700001,10801.6779238,31015895222.9625,23546.0,73.678,0.38299999999999995
2019-07-03,11968.0776971,10818.1558221,10818.1558221,11961.2693412,30796494293.7676,22563.0,67.179,0.373
2019-07-04,12006.0753559,11166.568860100002,11972.7185797,11215.4375483,25920294033.3402,19546.0,62.187,0.373
2019-07-05,11395.6613596,10874.9649233,11203.102487600001,10978.4599518,23838480210.0513,19656.0,57.568000000000005,0.389
2019-07-06,11620.9651525,10982.5439142,10982.5439142,11208.5508454,21092024306.2619,16184.0,50.54600000000001,0.35700000000000004
2019-07-07,11541.6198726,11148.8048129,11217.6159338,11450.8467553,19369044276.9011,15820.0,47.856,0.344
2019-07-08,12345.8331464,11393.3743129,11446.597155299998,12285.958217,23482551458.3087,21434.0,59.067,0.408
2019-07-09,12779.1320971,12233.2620314,12284.3264649,12573.8129407,28167921522.6206,22180.0,67.907,0.344
2019-07-10,13129.528933900001,11710.978414700001,12571.5371616,12156.5126313,33627574244.0567,23834.0,70.75,0.354
2019-07-11,12144.6227945,11158.922814200001,12139.713837899999,11358.661752,28595327690.1018,20230.0,64.95100000000001,0.32899999999999996
2019-07-12,11905.487006399999,11179.1448437,11354.299624,11815.986686700002,23534692796.6076,31450.0,64.57300000000001,0.364
2019-07-13,11841.9572004,10908.4793185,11813.1273165,11392.379335700001,21042616383.5567,21442.0,52.286,0.311
2019-07-14,11451.2037673,10234.5764143,11381.0208987,10256.0582756,22486000001.3479,19451.0,53.468999999999994,0.297
2019-07-15,11052.7667966,9992.00724951,10257.8385363,10895.0893874,25384047206.6059,22735.0,64.697,0.307
2019-07-16,10996.633279799998,9448.106748299999,10896.6533265,9477.64204235,24151199069.746002,22784.0,66.71600000000001,0.316
2019-07-17,9963.13442838,9163.13464449,9471.21400074,9693.80272448,24569921548.6747,24278.0,68.55199999999999,0.23800000000000002
